LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 52511, 0, 49.97809982670297, 94.921875, 49.97714808043877,
1, 130367, 0, 9.622066934116763, 87.5, 9.621993127147741,
2, 320749, 0, 0.15588513136440021, 0.1953125, 0.15588464536243157,
