LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 2.103150563660519, 16.848284350860673, 0.0003205533552294649, 9.817794952064176, 8.792560801144493, 1.4849596390790787,
1, 0.39813453782996205, 12.740305210558786, 0.004062597324795531, 9.817256896889063, 7.8135431568907965, 2.357576006742451,
2, 0.25224781377016875, 252.24781377016873, 0.1231678778174652, 3.900952380952381, 61.79843089921545, 8.0,
