LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 472607, 0, 5.5530282031370675, 94.921875, 2.8696268304204358,
1, 82303, 0, 15.24124272505255, 76.5625, 8.488523170203544,
2, 1039359, 0, 0.04810657337839957, 0.09765625, 0.031986980019652854,
