LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 55907, 0, 46.94224336845118, 50.0, 45.09743272502319,
1, 13303, 0, 94.29452003307524, 100.0, 90.81957717926441,
2, 97791, 0, 0.5112944954034625, 97.65625, 0.30709512578616516,
