LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 79455, 0, 33.03001699074948, 56.25, 33.00965989132622,
1, 331903, 0, 3.7794174804084326, 6.25, 3.7772210445172485,
2, 1025499, 0, 0.04875675159117659, 100.0, 0.048685491723465986,
