LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 338.2273739852747, 0.46396073249008873, 2.348801208231074, 9.817256896889063, 8.78969957081545, 4.0,
1, 38.70123499938235, 0.049363820152273405, 2.418827187461397, 9.817256896889063, 7.813066285169289, 3.5301781756780524,
2, 0.4992691362936483, 1.997076545174593, 0.0019502700636470636, 3.902857142857143, 2.1695949489117594, 4.0,
