LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 15.972764015025438, 16.126137606390568, 0.021910513052161094, 9.817256896889063, 8.78969957081545, 18.572096726042393,
1, 9.184276758339816, 36.737107033359266, 0.7497368782318217, 9.817256896889063, 7.813066285169289, 54.07685054219708,
2, 0.053782924971769216, 53.78292497176922, 0.02626119383387169, 3.900952380952381, 34.002988543914995, 64.0,
