LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 2.955909915649314, 0.06487593779202884, 47.29455865038902, 9.817256896889063, 8.789938006676204, 47.73011138158981,
1, 3.0110869402145375, 0.24580301552771736, 192.7095641737304, 9.817256896889063, 7.813066285169289, 196.12638360891006,
2, 0.0038797357687768413, 3.8797357687768415, 0.9699339421942104, 3.900952380952381, 4.109066394870108, 1.9897071541871405,
