LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 32019, 0, 81.96383397357819, 90.0, 81.17537890504177,
1, 27375, 0, 45.82283105022831, 50.0, 45.40978858963221,
2, 146943, 0, 0.34026799507291944, 97.65625, 0.3070951257861672,
