LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 105155, 0, 24.957443773477248, 99.04891304347827, 16.63813762410125,
1, 22299, 0, 56.253643661150726, 98.0, 43.78359511343801,
2, 76159, 0, 0.6565212253312149, 0.78125, 0.5932042520880795,
