LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 14.571019597296806, 0.31980289925479954, 58.28407838918722, 9.817256896889063, 8.78969957081545, 60.27270525333716,
1, 14.66384160151969, 1.1970482940016074, 234.62146562431505, 9.817256896889063, 7.813066285169289, 251.64699890299326,
2, 0.05574950831274712, 13.93737707818678, 0.8710860673866737, 3.900952380952381, 13.084757024751147, 256.0,
