LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 63135, 0, 41.56806842480399, 56.25, 41.49380217556286,
1, 133311, 0, 9.40957610399742, 12.5, 9.393721543254252,
2, 515499, 0, 0.0969933986292893, 100.0, 0.09633911368015473,
