LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 247823, 0, 10.589816118762181, 12.5, 9.220844927902853,
1, 29295, 0, 42.81959378733572, 50.0, 37.57488617301701,
2, 269823, 0, 0.18530666399825071, 97.65625, 0.09408116570327447,
