LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 399309, 0, 6.572353741087729, 12.482876712328766, 6.572337281811129,
1, 228143, 0, 5.4983058870971275, 50.0, 5.498281786941564,
2, 5131, 0, 9.744689144416293, 12.20703125, 9.742790335151987,
