LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 4.2063063942961465, 33.69661089532167, 0.9426884943740311, 9.817256896889063, 8.789938006676204, 511.7095890410959,
1, 0.8797289419355404, 28.151326141937293, 4.412390474395445, 9.817256896889063, 7.8135431568907965, 5.2185159442131175,
2, 0.7982849347105827, 399.1424673552914, 0.39758331709218475, 3.900952380952381, 66.8581875163228, 500.0,
